========================================================================================================================
Leader key registrations
666158 1 666157 74 br1$ s:a48be77a24 p:9505c596e9 c:cd62403434 i:451cceb5b3 b:00000000000000000008 @@ 830000  74> [12.0]SP32AEEF6W [13.3]SP1ER0V0WX [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [3.6]SP137NZXD0*[3.6]SP1D6NC90K [4.8]SP25Y6NQXB [48.2]SP1RJH1641 [7.2]SP334VW9T9 
666159 1 666158 75 br1$ s:42b564c45b p:a48be77a24 c:4f491785ce i:fa4e9a8e3d b:00000000000000000002 @+ 840000  75> [13.1]SP1ER0V0WX [13.1]SPEGY8WPRV [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [3.6]SP137NZXD0*[3.6]SP1D6NC90K [4.8]SP25Y6NQXB [47.6]SP1RJH1641 [7.1]SP334VW9T9 
666160 1 666159 76 br1$ s:7b00bfe5cf p:42b564c45b c:88eaf60438 i:f2667737ca b:0000000000000000000b @@ 710000  76> [15.5]SP1ER0V0WX [2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [4.2]SP137NZXD0 [4.2]SP1D6NC90K [5.6]SP25Y6NQXB [56.3]SP1RJH1641*[8.5]SP334VW9T9 
666161 1 666160 77 br1$ s:c4cb03f8d4 p:7b00bfe5cf c:7f546e9b88 i:3cbd31921c b:0000000000000000000a @+ 765000  77> [14.4]SP1ER0V0WX [2.0]SPY1PP2KZ6 [2.6]SP1K1A1PMG [2.6]SP2HFBWV0D [2.6]SP32AEEF6W [2.6]SP3F0CDFN2 [3.9]SP137NZXD0 [3.9]SP1D6NC90K [5.2]SP25Y6NQXB [52.3]SP1RJH1641*[7.8]SP334VW9T9 
666162 1 666161 78 br1$ s:d209c4e2f1 p:c4cb03f8d4 c:08defe6bc8 i:4c45602ec0 b:00000000000000000001 @+ 655000  78> [2.3]SPY1PP2KZ6 [3.1]SP1K1A1PMG [3.1]SP2HFBWV0D [3.1]SP32AEEF6W [3.1]SP3F0CDFN2 [4.6]SP137NZXD0 [4.6]SP1D6NC90K [6.1]SP25Y6NQXB [61.1]SP1RJH1641*[9.2]SP334VW9T9 
666163 1 666162 79 br1$ s:6467115409 p:d209c4e2f1 c:17da118192 i:a636aa240d b:00000000000000000009 @+ 655000  79> [2.3]SPY1PP2KZ6 [3.1]SP1K1A1PMG [3.1]SP2HFBWV0D [3.1]SP32AEEF6W [3.1]SP3F0CDFN2 [4.6]SP137NZXD0 [4.6]SP1D6NC90K [6.1]SP25Y6NQXB [61.1]SP1RJH1641*[9.2]SP334VW9T9 
666164 1 666163 80 br1$ s:6dd942b038 p:6467115409 c:b48f46be6e i:2fdf3ca396 b:00000000000000000002 @+ 825000  80> [1.8]SPY1PP2KZ6 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP32AEEF6W [2.4]SP3F0CDFN2 [24.2]SP137NZXD0 [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [48.5]SP1RJH1641*[7.3]SP334VW9T9 
666165 1 666164 81 br1$ s:84e6c7f0db p:6dd942b038 c:de59ce50f6 i:e2c1972fe0 b:00000000000000000002 @+ 825000  81> [1.8]SPY1PP2KZ6 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP32AEEF6W [2.4]SP3F0CDFN2 [24.2]SP137NZXD0 [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [48.5]SP1RJH1641*[7.3]SP334VW9T9 
666166 2 666164 81 br8  s:85e8bccad2 p:6dd942b038 c:6a181565f3 i:9eee3d3107 b:00000000000000000006    836110  81  [1.3]SP37C6HQRQ [1.8]SPY1PP2KZ6 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP31MADGMA [2.4]SP3F0CDFN2 [23.9]SP137NZXD0 [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [47.8]SP1RJH1641 [7.2]SP334VW9T9*
666167 2 666165 82 br1$ s:c978e82134 p:84e6c7f0db c:36123d8d7f i:8fe7b39cc8 b:00000000000000000003    801110  82> [1.4]SP37C6HQRQ [2.5]SP1K1A1PMG [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [25.0]SP137NZXD0 [3.7]SP1D6NC90K [49.9]SP1RJH1641*[5.0]SP25Y6NQXB [7.5]SP334VW9T9 
666168 1 666167 83 br1$ s:07d5f3d210 p:c978e82134 c:e576076c20 i:60dfb1c5e1 b:00000000000000000008 @+ 790000  83> [2.5]SP1K1A1PMG [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [25.3]SP137NZXD0 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [50.6]SP1RJH1641*[7.6]SP334VW9T9 
666169 1 666168 84 br1$ s:7a1adb8898 p:07d5f3d210 c:0f5b8f76f1 i:d6095a393a b:00000000000000000004 @+ 790000  84> [2.5]SP1K1A1PMG [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [25.3]SP137NZXD0 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [50.6]SP1RJH1641*[7.6]SP334VW9T9 
666170 ? undefined -   - - -  -    0   
666171 2 666169 85 br1$ s:22e53cdbd7 p:7a1adb8898 c:93db65a0ba i:57530e97fc b:0000000000000000000a    315000  85> [12.7]SP25Y6NQXB [4.8]SPY1PP2KZ6 [6.3]SP1K1A1PMG [6.3]SP2HFBWV0D [6.3]SP3F0CDFN2*[63.5]SP137NZXD0 
666172 1 666171 86 br1$ s:bbf69ed00e p:22e53cdbd7 c:ca71dab64e i:f0f39b8f66 b:00000000000000000009 @@ 315000  86> [12.7]SP25Y6NQXB [4.8]SPY1PP2KZ6 [6.3]SP1K1A1PMG [6.3]SP2HFBWV0D*[6.3]SP3F0CDFN2 [63.5]SP137NZXD0 
666173 1 666172 87 br1$ s:590a8ccc90 p:bbf69ed00e c:56b1314d12 i:d4bb77a913 b:00000000000000000004 @+ 250000  87> [16.0]SP25Y6NQXB [60.0]SP137NZXD0 [8.0]SP1K1A1PMG [8.0]SP2HFBWV0D*[8.0]SP3F0CDFN2 
666174 1 666173 88 br1$ s:d7cfd61e63 p:590a8ccc90 c:9db3c4bb8f i:2507fd5b17 b:00000000000000000000 @@ 690000  88> [11.6]SP2AFR52AV [2.9]SP1K1A1PMG [21.7]SP137NZXD0*[5.8]SP25Y6NQXB [58.0]SP1RJH1641 
666175 ? undefined -   - - -  -    0   
666176 2 666174 89 br1$ s:b90d5c7f77 p:d7cfd61e63 c:bd26038062 i:110064323b b:00000000000000000008    801110  89> [1.4]SP37C6HQRQ [10.0]SP2AFR52AV [18.7]SP137NZXD0*[2.5]SP1K1A1PMG [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [49.9]SP1RJH1641 [5.0]SP25Y6NQXB [7.5]SP334VW9T9 
666177 1 666176 90 br1$ s:0ac078867e p:b90d5c7f77 c:4f5373321d i:808065ca80 b:00000000000000000002 @@ 821110  90> [1.4]SP37C6HQRQ [18.3]SP137NZXD0 [2.4]SP105ARDW7 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [4.9]SP25Y6NQXB [48.7]SP1RJH1641*[7.3]SP334VW9T9 [9.7]SP2AFR52AV 
666178 ? undefined -   - - -  -    0   
666179 2 666177 91 br1$ s:ccd2c39109 p:0ac078867e c:896a7091b1 i:0c1bd10906 b:0000000000000000000c    821110  91> [1.4]SP37C6HQRQ [18.3]SP137NZXD0*[2.4]SP105ARDW7 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [4.9]SP25Y6NQXB [48.7]SP1RJH1641 [7.3]SP334VW9T9 [9.7]SP2AFR52AV 
666180 1 666179 92 br1$ s:a251bfa158 p:ccd2c39109 c:ae29e81af9 i:4d8486ca4e b:00000000000000000009 @+ 821110  92> [1.4]SP37C6HQRQ [18.3]SP137NZXD0*[2.4]SP105ARDW7 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [4.9]SP25Y6NQXB [48.7]SP1RJH1641 [7.3]SP334VW9T9 [9.7]SP2AFR52AV 
666181 1 666180 93 br1$ s:74223951b9 p:a251bfa158 c:2d521daf87 i:0284e87654 b:00000000000000000003 @@ 821110  93> [1.4]SP37C6HQRQ [18.3]SP137NZXD0 [2.4]SP105ARDW7 [2.4]SP1K1A1PMG [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [4.9]SP25Y6NQXB*[48.7]SP1RJH1641 [7.3]SP334VW9T9 [9.7]SP2AFR52AV 
666182 1 666181 94 br1$ s:3cc0d0cad3 p:74223951b9 c:be43f603aa i:5c9794f34c b:00000000000000000005 @@ 790000  94> [10.1]SP2AFR52AV [19.0]SP137NZXD0 [2.5]SP105ARDW7 [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [5.1]SP25Y6NQXB [50.6]SP1RJH1641*[7.6]SP334VW9T9 
666183 1 666182 95 br1$ s:e01fae5f95 p:3cc0d0cad3 c:c5360c1c28 i:96fdbed27c b:00000000000000000003 @+ 830000  95> [18.1]SP137NZXD0 [2.4]SP105ARDW7 [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [4.8]SP1K1A1PMG [4.8]SP25Y6NQXB [48.2]SP1RJH1641*[7.2]SP334VW9T9 [9.6]SP2AFR52AV 
666184 ? undefined -   - - -  -    0   
666185 2 666183 96 br1$ s:5cd12c9a84 p:e01fae5f95 c:939b9d3bdf i:f97cf4577e b:0000000000000000000c    250000  96> [16.0]SP1K1A1PMG [16.0]SP25Y6NQXB [60.0]SP137NZXD0*[8.0]SP3F0CDFN2 
666186 1 666185 97 br1$ s:c073996348 p:5cd12c9a84 c:16e32b5a3a i:b2d134ffce b:00000000000000000001 @@ 200000  97> [10.0]SP3F0CDFN2 [20.0]SP1K1A1PMG [20.0]SP25Y6NQXB*[50.0]SP137NZXD0 
666187 1 666186 98 br1$ s:9d29343fd3 p:c073996348 c:ccaf78a1b3 i:a509f4fc66 b:0000000000000000000b @@ 200000  98> [10.0]SP3F0CDFN2 [20.0]SP1K1A1PMG [20.0]SP25Y6NQXB [50.0]SP137NZXD0*
666188 1 666187 99 br1$ s:cb7494fe1d p:9d29343fd3 c:84f20ea3a9 i:bc330cde94 b:00000000000000000008 @+ 700000  99> [11.4]SP2AFR52AV [14.3]SP137NZXD0*[2.9]SP105ARDW7 [5.7]SP1K1A1PMG [57.1]SP1RJH1641 [8.6]SP334VW9T9 
666189 1 666188 100 br1$ s:9ea404d144 p:cb7494fe1d c:3d1521f9c3 i:e0cfad29cb b:00000000000000000005 @+ 810000  100> [18.5]SP137NZXD0*[2.5]SP105ARDW7 [2.5]SP3F0CDFN2 [4.9]SP1K1A1PMG [4.9]SP25Y6NQXB [49.4]SP1RJH1641 [7.4]SP334VW9T9 [9.9]SP2AFR52AV 
666190 1 666189 101 br1$ s:3d0753465d p:9ea404d144 c:6508ffb4af i:c2ff30a3f0 b:00000000000000000006 @@ 840000  101> [17.9]SP137NZXD0 [2.4]SP105ARDW7 [2.4]SP3F0CDFN2 [3.6]SP1D6NC90K [4.8]SP1K1A1PMG [4.8]SP25Y6NQXB [47.6]SP1RJH1641*[7.1]SP334VW9T9 [9.5]SP2AFR52AV 
666191 1 666190 102 br1$ s:de0b995daa p:3d0753465d c:249621ea6b i:631c82ce31 b:0000000000000000000a @@ 840000  102> [17.9]SP137NZXD0*[2.4]SP105ARDW7 [2.4]SP3F0CDFN2 [3.6]SP1D6NC90K [4.8]SP1K1A1PMG [4.8]SP25Y6NQXB [47.6]SP1RJH1641 [7.1]SP334VW9T9 [9.5]SP2AFR52AV 
666192 2 666190 102 br9  s:73fe354d7d p:3d0753465d c:ec9903a29d i:60a3a79b47 b:0000000000000000000c    720000  102  [2.8]SP105ARDW7*[2.8]SP3F0CDFN2 [20.8]SP137NZXD0 [4.2]SP1D6NC90K [5.6]SP25Y6NQXB [55.6]SP1RJH1641 [8.3]SP334VW9T9 
666193 2 666191 103 br1$ s:c52298355a p:de0b995daa c:e1ad5d6ec5 i:77d5602871 b:0000000000000000000d    800000  103> [10.0]SP1K1A1PMG [18.8]SP137NZXD0 [2.5]SP105ARDW7 [2.5]SP3F0CDFN2 [3.8]SP1D6NC90K [5.0]SP25Y6NQXB [50.0]SP1RJH1641*[7.5]SP334VW9T9 
666194 ? undefined -   - - -  -    0   
666195 2 666193 104 br1$ s:990cdee302 p:c52298355a c:e32a746dc5 i:8a462d5c51 b:00000000000000000003    290000  104> [13.8]SP25Y6NQXB [27.6]SP1K1A1PMG*[51.7]SP137NZXD0 [6.9]SP3F0CDFN2 
666196 1 666195 105 br1$ s:51be6b4e47 p:990cdee302 c:dce96f37fc i:e296d80289 b:00000000000000000001 @@ 290000  105> [13.8]SP25Y6NQXB [27.6]SP1K1A1PMG [51.7]SP137NZXD0 [6.9]SP3F0CDFN2*
666197 1 666196 106 br1$ s:0773cb386f p:51be6b4e47 c:311d76b12c i:fa78c0264c b:00000000000000000003 @@ 290000  106> [13.8]SP25Y6NQXB [27.6]SP1K1A1PMG*[51.7]SP137NZXD0 [6.9]SP3F0CDFN2 
666198 1 666197 107 br1$ s:6032b577f3 p:0773cb386f c:61f65f097b i:bc8e78866c b:00000000000000000004 @@ 320000  107> [12.5]SP25Y6NQXB [25.0]SP1K1A1PMG [46.9]SP137NZXD0 [6.3]SP3F0CDFN2*[9.4]SP1D6NC90K 
666199 ? undefined -   - - -  -    0   
666200 ? undefined -   - - -  -    0   
666201 ? undefined -   - - -  -    0   
666202 4 666198 108 br1$ s:9d5c6b2316 p:6032b577f3 c:e7cc1bdf7b i:b7654c4f83 b:00000000000000000001    210000  108> [19.0]SP25Y6NQXB [71.4]SP137NZXD0 [9.5]SP3F0CDFN2*
666203 1 666202 109 br1$ s:aff4b490f1 p:9d5c6b2316 c:2a480bfd25 i:af18becf66 b:00000000000000000000 @+ 210000  109> [19.0]SP25Y6NQXB [71.4]SP137NZXD0 [9.5]SP3F0CDFN2*
666204 1 666203 110 br1$ s:ffd042caac p:aff4b490f1 c:87f0496317 i:a00abc290e b:00000000000000000008 @+ 230000  110> [17.4]SP25Y6NQXB [65.2]SP137NZXD0 [8.7]SP3F0CDFN2*[8.7]SP4NK85F5Y 
666205 1 666204 -   - - -  -    250000   [16.0]SP25Y6NQXB [60.0]SP137NZXD0*[8.0]SP2KM3R83Q [8.0]SP3F0CDFN2 [8.0]SP4NK85F5Y 
666206 2 666204 111 br1$ s:2777299a04 p:ffd042caac c:58f227e7ca i:962ad89123 b:00000000000000000008    250000  111> [16.0]SP25Y6NQXB [60.0]SP137NZXD0 [8.0]SP2KM3R83Q [8.0]SP3F0CDFN2*[8.0]SP4NK85F5Y 
666207 1 666206 112 br1$ s:86f9a26316 p:2777299a04 c:7e4a4ad808 i:896f9c567e b:00000000000000000004 @+ 230000  112> [17.4]SP25Y6NQXB [65.2]SP137NZXD0 [8.7]SP2KM3R83Q [8.7]SP3F0CDFN2*
666208 1 666207 113 br1$ s:9db7a445cd p:86f9a26316 c:c3f83bc01c i:043c17aca3 b:0000000000000000000a @@ 60000  113> [33.3]SP3F0CDFN2 [66.7]SP25Y6NQXB*
666209 1 666208 114 br1$ s:3c97ab9b90 p:9db7a445cd c:efed8c81f3 i:637b7370d5 b:00000000000000000008 @+ 220000  114> [18.2]SP25Y6NQXB*[27.3]SP334VW9T9 [36.4]SP1K1A1PMG [9.1]SP137NZXD0 [9.1]SP3F0CDFN2 
666210 1 666209 115 br1$ s:5543a8cd85 p:3c97ab9b90 c:2e63a15a47 i:0fe39b03e5 b:00000000000000000006 @@ 240000  115> [16.7]SP25Y6NQXB [25.0]SP334VW9T9 [33.3]SP1K1A1PMG [8.3]SP137NZXD0 [8.3]SP3F0CDFN2*[8.3]SP4NK85F5Y 
666211 2 666209 115 br10  s:281a72bf9c p:3c97ab9b90 c:5852ced766 i:78e17cac47 b:0000000000000000000a    240000  115  [16.7]SP25Y6NQXB [25.0]SP334VW9T9 [33.3]SP1K1A1PMG*[8.3]SP137NZXD0 [8.3]SP3F0CDFN2 [8.3]SP4NK85F5Y 
666212 2 666210 116 br1$ s:77c260f8d1 p:5543a8cd85 c:6976b7d5f9 i:d53975aca1 b:0000000000000000000b    370000  116> [10.8]SP25Y6NQXB*[16.2]SP334VW9T9 [21.6]SP1K1A1PMG [40.5]SP137NZXD0 [5.4]SP3F0CDFN2 [5.4]SP4NK85F5Y 
666213 ? undefined -   - - -  -    0   
666214 2 666212 117 br1$ s:76273e83ad p:77c260f8d1 c:bde49e54db i:5640fec86b b:00000000000000000008    370000  117> [10.8]SP25Y6NQXB [16.2]SP334VW9T9*[21.6]SP1K1A1PMG [40.5]SP137NZXD0 [5.4]SP3F0CDFN2 [5.4]SP4NK85F5Y 
666215 1 666214 118 br1$ s:8fa5d55d8d p:76273e83ad c:9641cda222 i:c9f0763058 b:00000000000000000001 @+ 290000  118> [20.7]SP334VW9T9*[27.6]SP1K1A1PMG [51.7]SP137NZXD0 
666216 1 666215 119 br1$ s:f74c7efa58 p:8fa5d55d8d c:b492f548dd i:93e3711d82 b:00000000000000000001 @@ 350000  119> [11.4]SP25Y6NQXB [17.1]SP334VW9T9 [22.9]SP1K1A1PMG [42.9]SP137NZXD0*[5.7]SP3F0CDFN2 
666217 ? undefined -   - - -  -    0   
666218 2 666216 120 br1$ s:4733e23537 p:f74c7efa58 c:9a81574106 i:5829b98300 b:00000000000000000009    148200  120> [19.0]SP3S9C931D*[27.0]SP25Y6NQXB [54.0]SP1K1A1PMG 
666219 ? undefined -   - - -  -    0   
666220 2 666218 121 br1$ s:fa6b7fc884 p:4733e23537 c:13a1598a58 i:b1f951548f b:0000000000000000000b    290000  121> [13.8]SP25Y6NQXB [27.6]SP1K1A1PMG*[51.7]SP137NZXD0 [6.9]SPY1PP2KZ6 
666221 1 666220 122 br1$ s:be867aca67 p:fa6b7fc884 c:cd2444bb4b i:88cc6d3c2f b:0000000000000000000a @+ 338200  122> [11.8]SP25Y6NQXB [23.7]SP1K1A1PMG*[44.4]SP137NZXD0 [5.9]SP3F0CDFN2 [5.9]SPY1PP2KZ6 [8.3]SP3S9C931D 
666222 1 666221 123 br1$ s:04e10a3bf3 p:be867aca67 c:8276d40a58 i:9017204e8c b:00000000000000000001 @@ 418200  123> [19.1]SP1K1A1PMG [35.9]SP137NZXD0*[4.8]SP1RSNJHYT [4.8]SP1RSNJHYT [4.8]SP2KM3R83Q [4.8]SP31MADGMA [4.8]SP3F0CDFN2 [4.8]SPY1PP2KZ6 [6.7]SP3S9C931D [9.6]SP25Y6NQXB 
666223 1 666222 124 br1$ s:b5a0a4f9a9 p:04e10a3bf3 c:9fc94b622f i:084aee5f3e b:00000000000000000007 @@ 318200  124> [12.6]SP25Y6NQXB [47.1]SP137NZXD0 [6.3]SP1RSNJHYT [6.3]SP2KM3R83Q [6.3]SP3F0CDFN2 [6.3]SP4F3EX8B7 [6.3]SPY1PP2KZ6*[8.9]SP3S9C931D 
666224 1 666223 125 br1$ s:bcdf924fd8 p:b5a0a4f9a9 c:3cb0611a31 i:ca81df318d b:00000000000000000005 @@ 258200  125> [10.9]SP3S9C931D [15.5]SP25Y6NQXB [58.1]SP137NZXD0*[7.7]SP2KM3R83Q [7.7]SP3F0CDFN2 
666225 1 666224 126 br1$ s:df9206a878 p:bcdf924fd8 c:1c6e26ee21 i:f45593099f b:00000000000000000003 @@ 318200  126> [12.6]SP25Y6NQXB [47.1]SP137NZXD0 [6.3]SP1RSNJHYT [6.3]SP2KM3R83Q [6.3]SP37C6HQRQ [6.3]SP3F0CDFN2*[6.3]SPY1PP2KZ6 [8.9]SP3S9C931D 
666226 1 666225 127 br1$ s:9edb6269b2 p:df9206a878 c:ff4bcf4104 i:ac1222ce8b b:00000000000000000009 @@ 298200  127> [13.4]SP25Y6NQXB [50.3]SP137NZXD0*[6.7]SP2KM3R83Q [6.7]SP37C6HQRQ [6.7]SP3F0CDFN2 [6.7]SPY1PP2KZ6 [9.5]SP3S9C931D 
666227 1 666226 128 br1$ s:e72ecc3957 p:9edb6269b2 c:c16e94f0a6 i:e42c8f4420 b:00000000000000000004 @@ 808200  128> [18.6]SP137NZXD0 [2.5]SP105ARDW7 [2.5]SP2KM3R83Q [2.5]SP37C6HQRQ [2.5]SP3F0CDFN2*[2.5]SPY1PP2KZ6 [3.5]SP3S9C931D [3.7]SP1D6NC90K [4.9]SP25Y6NQXB [49.5]SP1RJH1641 [7.4]SP334VW9T9 
666228 1 666227 129 br1$ s:ab54b6f31e p:e72ecc3957 c:cf345a6d82 i:93c8c34e89 b:00000000000000000001 @@ 828200  129> [18.1]SP137NZXD0*[2.4]SP105ARDW7 [2.4]SP2KM3R83Q [2.4]SP37C6HQRQ [2.4]SP3F0CDFN2 [2.4]SP4F3EX8B7 [2.4]SPY1PP2KZ6 [3.4]SP3S9C931D [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [48.3]SP1RJH1641 [7.2]SP334VW9T9 
666229 ? undefined -   - - -  -    0   
666230 ? undefined -   - - -  -    0   
666231 ? undefined -   - - -  -    0   
666232 4 666228 130 br1$ s:357288d518 p:ab54b6f31e c:5285987092 i:6381517c07 b:00000000000000000007    258200  130> [10.9]SP3S9C931D*[15.5]SP25Y6NQXB [58.1]SP137NZXD0 [7.7]SP3F0CDFN2 [7.7]SPY1PP2KZ6 
666233 1 666232 131 br1$ s:c7cbca658c p:357288d518 c:f367fdc3d2 i:f79b5d0cb7 b:00000000000000000007 @+ 810200  131> [18.5]SP137NZXD0 [2.5]SP105ARDW7 [2.5]SP2KM3R83Q [2.5]SP3F0CDFN2 [2.5]SPY1PP2KZ6 [2.7]SP37C6HQRQ [3.5]SP3S9C931D*[3.7]SP1D6NC90K [4.9]SP25Y6NQXB [49.4]SP1RJH1641 [7.4]SP334VW9T9 
666234 1 666233 132 br1$ s:c360ca9c09 p:c7cbca658c c:1ec97278fc i:0e3bb10675 b:00000000000000000002 @@ 750200  132> [2.7]SP105ARDW7 [2.9]SP37C6HQRQ [20.0]SP137NZXD0*[3.8]SP3S9C931D [4.0]SP1D6NC90K [5.3]SP25Y6NQXB [53.3]SP1RJH1641 [8.0]SP334VW9T9 
666235 1 666234 133 br1$ s:57f4728b23 p:c360ca9c09 c:0938902dc0 i:3f7e422e0e b:0000000000000000000d @@ 40000  133> [100.0]SP25Y6NQXB*
666236 1 666235 134 br1$ s:31c1e27036 p:57f4728b23 c:15f33830ec i:b961856fe6 b:00000000000000000006 @@ 238200  134> [11.8]SP3S9C931D*[16.8]SP25Y6NQXB [63.0]SP137NZXD0 [8.4]SP3F0CDFN2 
666237 2 666235 134 br11  s:6cc36e0d3e p:57f4728b23 c:368ddccdbc i:59c7a5921c b:00000000000000000005    230000  134  [17.4]SP25Y6NQXB*[65.2]SP137NZXD0 [8.7]SP3F0CDFN2 [8.7]SPY1PP2KZ6 
666238 2 666236 135 br1$ s:ceb2e78630 p:31c1e27036 c:09f94adc45 i:aad2ffabac b:00000000000000000002    258200  135> [10.9]SP3S9C931D [15.5]SP25Y6NQXB [58.1]SP137NZXD0*[7.7]SP3F0CDFN2 [7.7]SPY1PP2KZ6 
666239 1 666238 136 br1$ s:a9fca87442 p:ceb2e78630 c:deef26ac63 i:6bdaa5cbc9 b:00000000000000000000 @@ 281200  136> [10.0]SP3S9C931D [14.2]SP25Y6NQXB*[53.3]SP137NZXD0 [7.1]SP3F0CDFN2 [7.1]SPY1PP2KZ6 [8.2]SP37C6HQRQ 
666240 2 666238 136 br12  s:7ce9b7add6 p:ceb2e78630 c:12378c53f6 i:9e8d36a658 b:00000000000000000000    281200  136  [10.0]SP3S9C931D [14.2]SP25Y6NQXB [53.3]SP137NZXD0 [7.1]SP3F0CDFN2 [7.1]SPY1PP2KZ6*[8.2]SP37C6HQRQ 
666241 2 666239 137 br1$ s:3fab4327c4 p:a9fca87442 c:37edc94b63 i:d754fd78ca b:00000000000000000008    150000  137> [100.0]SP137NZXD0*
666242 1 666241 138 br1$ s:849555c01a p:3fab4327c4 c:34e8b3b41b i:d22e134c97 b:00000000000000000007 @+ 230000  138> [17.4]SP25Y6NQXB [65.2]SP137NZXD0*[8.7]SP4F3EX8B7 [8.7]SPY1PP2KZ6 
666243 1 666242 139 br1$ s:16f9792d97 p:849555c01a c:9593460a94 i:07542e1acf b:00000000000000000008 @+ 278200  139> [10.1]SP3S9C931D [14.4]SP25Y6NQXB [53.9]SP137NZXD0*[7.2]SP3F0CDFN2 [7.2]SP4F3EX8B7 [7.2]SPY1PP2KZ6 
666244 110 666134 -   - - -  -    278200   [10.1]SP3S9C931D [14.4]SP25Y6NQXB [53.9]SP137NZXD0 [7.2]SP3F0CDFN2 [7.2]SP4F3EX8B7*[7.2]SPY1PP2KZ6 
666245 2 666243 140 br1$ s:7ca6894063 p:16f9792d97 c:eed9051842 i:5cbe2c375c b:00000000000000000008    278200  140> [10.1]SP3S9C931D [14.4]SP25Y6NQXB [53.9]SP137NZXD0 [7.2]SP3F0CDFN2*[7.2]SP4F3EX8B7 [7.2]SPY1PP2KZ6 
666246 ? undefined -   - - -  -    0   
666247 4 666243 140 br13  s:16e3e54f3f p:16f9792d97 c:e8ac3e8fac i:a137ea1c7b b:00000000000000000003    258200  140  [10.9]SP3S9C931D*[15.5]SP25Y6NQXB [58.1]SP137NZXD0 [7.7]SP3F0CDFN2 [7.7]SPY1PP2KZ6 
666248 3 666245 141 br1$ s:2c30296594 p:7ca6894063 c:092ca9194e i:10e35e7638 b:00000000000000000009    728200  141> [2.7]SP3F0CDFN2 [20.6]SP137NZXD0 [3.9]SP3S9C931D*[4.1]SP1D6NC90K [5.5]SP25Y6NQXB [54.9]SP1RJH1641 [8.2]SP334VW9T9 
666249 1 666248 142 br1$ s:741412f060 p:2c30296594 c:0813bf5d27 i:846ab4bc4b b:00000000000000000008 @@ 718200  142> [13.9]SP137NZXD0*[2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [2.8]SPY1PP2KZ6 [3.9]SP3S9C931D [4.2]SP1D6NC90K [5.6]SP25Y6NQXB [55.7]SP1RJH1641 [8.4]SP334VW9T9 
666250 ? undefined -   - - -  -    0   
666251 2 666249 143 br1$ s:515bde13c5 p:741412f060 c:5fd9593f93 i:05ffa9be4e b:00000000000000000000    718200  143> [13.9]SP137NZXD0 [2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [2.8]SPY1PP2KZ6 [3.9]SP3S9C931D [4.2]SP1D6NC90K [5.6]SP25Y6NQXB [55.7]SP1RJH1641*[8.4]SP334VW9T9 
666252 1 666251 144 br1$ s:9eaeb437f2 p:515bde13c5 c:14df9e4d28 i:8273d309ad b:0000000000000000000c @+ 718200  144> [13.9]SP137NZXD0 [2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [2.8]SPY1PP2KZ6 [3.9]SP3S9C931D [4.2]SP1D6NC90K [5.6]SP25Y6NQXB [55.7]SP1RJH1641*[8.4]SP334VW9T9 
666253 ? undefined -   - - -  -    0   
666254 2 666252 145 br1$ s:46eacc2b82 p:9eaeb437f2 c:9e8ffac194 i:d6976fc4cd b:00000000000000000003    747302  145> [13.4]SP137NZXD0 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [3.8]SP3S9C931D [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [53.5]SP1RJH1641*[8.0]SP334VW9T9 
666255 ? undefined -   - - -  -    0   
